,sig_e,sig_s,sig_u,sig_eps,rho,tau1,tau2,r,seed,sp1.A,sp2.A,sp1.B,sp2.B,sp1.a0,sp2.a0,sp1.b0,sp2.b0,sp1.n0,sp2.n0,sp1.kar,sp2.kar,sp1.Gaa,sp2.Gaa,sp1.Gbb,sp2.Gbb,sp1.grow,sp2.grow,sp1.plast,sp2.plast,runid,sp1.a,sp2.a,sp1.b,sp2.b,sp1.n,sp2.n,sp1.z,sp2.z,sp1.astd,sp2.astd,sp1.bstd,sp2.bstd,sp1.nstd,sp2.nstd,sp1.zstd,sp2.zstd,dela,delb,delz,delastd,delzstd,delbstd,delzprime,delzstdprime,delaprime,delastdprime
run_00000224,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.5000000000000001,0.27,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,224,5.01367330915206,5.098352754799845,1.0577845205978886,2.591288585174254,19467.053936574783,35316.73134714041,5.0540500517475735,5.17539763338163,0.10042322814548107,0.08764693699109898,0.017273907525284186,0.018415335869278338,4016.099014660322,4043.7096034930796,3.327924436966364,8.229049652414087,0.08467944564777864,1.5335040645763702,0.12134758163405576,0.1078602088430424,6.251429296979135,0.02659160299229461,4.97522600683231,3.7871123130476225,0.11872764150978408,0.0686161810974934
run_00000225,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.5000000000000001,0.28,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,225,4.93700999538857,5.07164791723618,1.020523978139494,2.587758056678884,19891.775734737814,34511.049679195006,4.8734248525972585,4.921029954495687,0.10861993549402725,0.05662675120353033,0.0305472099079288,0.017195198244198538,4072.077823694487,4090.073915083802,3.2551109628780246,8.274879704247494,0.13463792184760867,1.567234078539403,0.0476051018984273,0.07745047366266795,6.2641323642574545,0.03702965247545365,4.992878131821575,3.7832246144581934,0.13521544419661236,0.07643774931751461
run_00000226,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.5000000000000001,0.29000000000000004,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,226,4.91719572818613,5.1918908104023265,0.9850337891012049,2.591555126840257,19580.948172405857,34497.19319897108,4.913906038629462,5.191286163705022,0.0781356911416085,0.13144292037463973,0.030374262269848646,0.02485986416214951,4275.089897140722,4453.773158371069,3.0989595117923527,8.1962988847065,0.2746950822161847,1.6065213377390528,0.27738012507555965,0.09549743357786887,6.211064415814687,0.03068724807612337,4.948901057851057,3.763328211940472,0.2746950822161847,0.09549743357786887
run_00000227,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.5000000000000001,0.3,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,227,4.717108301488958,5.105289797245837,1.0393392131006751,2.5845648643352357,20829.013064072573,33330.85584995537,4.7304548190488935,5.055380020972372,0.10481828025048484,0.074715842685035,0.02177843968238745,0.017135009478180075,3804.137806936517,4087.5480702114583,3.328479512968939,8.258076185047464,0.38818149575686806,1.5452256512345683,0.3249252019234775,0.07744352795983017,6.114127062020638,0.029560508180935932,4.900870456176608,3.670094670325743,0.38818149575686806,0.07744352795983017
run_00000228,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.5000000000000001,0.31,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,228,5.009854864377786,5.006234000060754,0.9955605997228385,2.5766341132931925,20954.935374129,32836.86273402642,5.030673418395315,5.126739236831524,0.07231850001574396,0.06047671440942592,0.023564352317093404,0.014885512683407032,3874.5800075314983,4318.7206298082865,3.1154946876610423,8.081484021450464,0.003620864317028297,1.5810735135703466,0.09606581843620897,0.046603995869141435,6.047200032268356,0.027479724473262666,4.816972517569846,3.657134484362728,0.03634762196162962,0.029392064696236318
run_00000229,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.5000000000000001,0.32,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,229,5.1955983894525035,4.763882697148032,0.9634798952897851,2.5848715496431454,20971.16400799709,32237.817384779115,5.236347230076224,4.798494372155786,0.1319812679047065,0.10376209439678594,0.020972414527922124,0.03444636056027701,4516.785207080153,4092.90988055282,3.0416074807997253,8.039690905973055,0.43171569230447315,1.6213916543533577,0.43785285792043754,0.21775763120273164,6.004689888887218,0.0367168762365175,4.816061709843577,3.6129718230110877,0.43171569230447315,0.21775763120273164
run_00000230,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.5000000000000001,0.33,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,230,9.396282589010642,2.3713798552570426,1.5075820058167329,1.836594888866707,21159.56687372387,35486.67219153209,9.338573524356867,2.300515653646212,0.12816448386187876,0.07771879189529626,0.035656397791087036,0.03606484852878536,4856.266408203397,4887.419695346006,4.7336673568724645,5.799322414135931,7.024902733753591,0.3290128830499787,7.038057870710656,0.112021032969243,3.513915573673593,0.026996168737285504,7.100965539698376,3.38498887064554,7.024902733753591,0.112021032969243
run_00000231,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.5000000000000001,0.34,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,231,9.267445358697024,1.9423710398092806,1.4595059932271885,1.7341750440002133,23134.706491383382,35232.1540420837,9.141213364201016,1.8047805290097252,0.11136956498719283,0.09107756708581366,0.029098002648146697,0.04034348578470585,4868.4450446086375,4672.385434863437,4.6165473249907025,5.4623566801168675,7.325074318887799,0.2746690507730202,7.336432835191292,0.10840917529983775,3.300082221598326,0.021645006469775626,7.371764799876702,3.2203840065869604,7.325074318887799,0.10840917529983775
run_00000232,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.5000000000000001,0.35000000000000003,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,232,9.423070178743616,2.0691600338011376,1.4093942720164392,1.6860155471634317,23302.384525445916,34792.74766760755,9.359999042212563,1.9690725514860097,0.07396040331503195,0.0970126502318312,0.029486063914088177,0.028909601265607307,4503.939982045628,4960.625483948993,4.450645940019066,5.275677886127524,7.353910144942475,0.2766212751469898,7.390926490726553,0.08420876800391382,3.1262141061267545,0.013883579864415277,7.41231096610991,3.0751675028128496,7.353910144942475,0.08420876800391382
run_00000233,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.5000000000000001,0.36000000000000004,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,233,9.327064140323822,1.9977240992193526,1.5004500969821122,1.733094644585517,23295.6968003117,34301.18081167356,9.32074917404212,1.9283560209601056,0.09285268731376904,0.053206229224875515,0.04551980918389245,0.051866009099275606,5081.489375746141,4830.381649159929,4.746944396364904,5.501419173120172,7.329340041104429,0.2326445476034026,7.392393153082016,0.11493634763898451,3.1273019057166995,0.018149246041908686,7.4110691806471385,3.0827824021320915,7.329340041104429,0.11493634763898451
run_00000234,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.5000000000000001,0.37,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,234,9.440982533444949,1.9199695942861013,1.432735111185519,1.639452762134506,23956.610348333023,33738.10129372367,9.435261140499474,1.9078832351120816,0.1187116661204555,0.05506287359470718,0.03189151252740692,0.03982059168538789,5129.8622513282835,4972.722785550518,4.557822871183361,5.195450068342304,7.521012939158835,0.20671765094899583,7.527377905387393,0.11074570376310672,2.861263366397111,0.02090287636356099,7.535223313332396,2.8405379421180714,7.521012939158835,0.11074570376310672
run_00000235,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.5000000000000001,0.38,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,235,9.180790675008732,1.5197168974914088,1.4459788680325807,1.6118200032255796,25343.17075732003,33675.978952071964,9.084409738398076,1.4254560392702276,0.0671241476068933,0.08331621023060992,0.019728981395697356,0.027777106617625835,5193.774036560864,5123.582794492114,4.601322083894883,5.1411232022926985,7.6610737775172835,0.16584113519299792,7.658953699127848,0.10805839730013096,2.7266090853259195,0.018761471287787677,7.662140920461949,2.717639671580561,7.6610737775172835,0.10805839730013096
run_00000236,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.5000000000000001,0.39,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,236,9.280239073414627,1.6744523304596701,1.4722954713837677,1.6185147779120321,25376.24289996211,32594.665057704882,9.327814153784665,1.7152152620979177,0.10175316709162535,0.06229102037054103,0.023531480378534624,0.02105952331057281,4994.252919629194,4887.318586607608,4.671197375764863,5.109675127038297,7.605786742954979,0.14621930652825768,7.612598891686747,0.09203336918072448,2.6701977708772158,0.018963316661469738,7.616116123078124,2.6601490975314475,7.605786742954979,0.09203336918072448
run_00000237,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.5000000000000001,0.4,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,237,9.280408554147368,1.5798284799837399,1.434835770284277,1.5778577552641395,26012.039556904703,32306.144339706072,9.263008300102861,1.5757788654588138,0.07263149389322693,0.0876011416269667,0.04163805513926396,0.030646330609902878,5264.071131704604,4899.251401530118,4.535268415051874,4.978154843366646,7.700580074163638,0.1430219849798708,7.687229434644045,0.08124876880561847,2.460310883331161,0.029669418354473523,7.689188985378917,2.454179857024152,7.700580074163638,0.08124876880561847
run_00000238,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.5000000000000001,0.41000000000000003,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,238,9.289322381037593,1.5496044390923396,1.4629747009623657,1.5654023542054545,26496.04868070137,31999.866349851945,9.422141916889125,1.6770385550986884,0.11597765387798138,0.07983035024019151,0.041037573855521314,0.04617126442782105,5335.659819604752,5110.993482532064,4.57334856371717,4.933610294719793,7.739717941945225,0.10242765324309087,7.745103361790436,0.09993857944434989,2.371406013058806,0.018091220512952325,7.746256140979116,2.367637717627489,7.739717941945225,0.09993857944434989
run_00000239,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.5000000000000001,0.42000000000000004,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,239,9.210333570846506,1.4847196325652732,1.443695852827532,1.5500690370921109,26290.868367721298,31620.540279836427,9.24936859860958,1.5207625536161493,0.08330433730466733,0.07981382946720811,0.04760393775495285,0.039019507510194396,5254.468374799658,5283.483116447942,4.576503648163526,4.910743006982699,7.7256139382812234,0.10637318426458478,7.728606044993431,0.0699840594178017,2.2052844911349188,0.016079753928091238,7.729249456518833,2.203028353075039,7.7256139382812234,0.0699840594178017
run_00000240,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.5000000000000001,0.43,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,240,9.221090982394175,1.4335217403742841,1.40471669222369,1.4916601260037579,26715.164856212315,31453.70375675822,9.183393182788707,1.3842061364101783,0.06528746522576347,0.06499823456683614,0.02773244970428418,0.024834050052807075,5650.969421839161,5282.691296823622,4.419474163503371,4.70819901744387,7.787569242019898,0.08694343378007068,7.79918704637853,0.05918930169666837,2.005102270837039,0.008232986662693838,7.79918704637853,2.005102270837039,7.787569242019898,0.05918930169666837
run_00000241,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.5000000000000001,0.44,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,241,9.269101578797704,1.3955884431000478,1.4099781578438564,1.485506591511008,27454.935581893405,31165.427868158178,9.381875544152008,1.5221507551357099,0.048546158433485434,0.0665942557846337,0.028215827764709638,0.02250183500149735,5522.644349367086,5378.048390636048,4.423842102014882,4.63975258648922,7.8735131356976655,0.07552843366715878,7.8597247890162985,0.0672523588804348,1.826099209158423,0.01403298814557162,7.8598604760741795,1.82551509920167,7.8735131356976655,0.0672523588804348
run_00000242,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.5000000000000001,0.45,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,242,9.141358886265666,1.2726131882547924,1.4219259994928888,1.4823940735443937,27624.55505317471,30934.055362894094,9.23038969622039,1.3566832945184522,0.10035476867792179,0.12054134026008018,0.03184071341846173,0.024777540445683106,5560.878573170153,5171.808092579498,4.5100695831779865,4.692123987335716,7.868745698010858,0.060468074051509724,7.87370640170194,0.07799937100929896,1.6848874219300736,0.01685948195096554,7.87370640170194,1.6848874219300736,7.868745698010858,0.07799937100929896
run_00000243,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.5000000000000001,0.46,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,243,8.987571859843099,1.1208403791201287,1.4240245686927537,1.4679451075623402,28039.381689276383,30624.25069191174,8.952525318729087,1.0607759608561271,0.07711257429939182,0.05190700162182145,0.01936901757054584,0.02332129605068513,5416.043225810868,5351.444008430946,4.53156788012985,4.667804623276401,7.86673148072293,0.04392053886958683,7.89174935787296,0.0594728419350662,1.5000755124012763,0.012551684454865783,7.89174935787296,1.5000755124012763,7.86673148072293,0.0594728419350662
run_00000244,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.5000000000000001,0.47000000000000003,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,244,8.987039522814582,1.095955782905981,1.4477902794544433,1.4747529727447943,28395.09078779522,29781.84937450575,8.996914335155246,1.1058902342137487,0.11570718841637596,0.10645292588464088,0.03190292421137146,0.030034541454647967,5684.1970764005655,5423.707288743003,4.583813109354146,4.6500880879326205,7.8910837399086455,0.026962693290354254,7.891024100941497,0.07966983046908077,1.31446666141754,0.011910422788168213,7.891024100941497,1.31446666141754,7.8910837399086455,0.07966983046908077
run_00000245,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.5000000000000001,0.48000000000000004,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,245,9.052990239305819,1.090268592081608,1.5048590653402065,1.522169367228017,28814.14505166984,30368.830079271353,9.039078572069592,1.0839393151764853,0.061007939475032996,0.05809917042221151,0.03577681113489578,0.03371534317815881,5654.106880391192,5212.809141270713,4.746146014874618,4.800760822953583,7.962721647224182,0.017310301887819003,7.955139256893105,0.07337275532501407,1.1174519301328538,0.008738782905800041,7.955139256893105,1.1174519301328538,7.962721647224182,0.07337275532501407
run_00000246,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.5000000000000001,0.49,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,246,8.928132270436604,0.9750870110909347,1.5012048753888958,1.5067561808530492,29750.11182217528,29414.487028423475,8.944917545780488,0.983534137250087,0.1519863489660915,0.13958369637274773,0.021042429218216547,0.023821409776890907,5400.818514309582,5478.284869278857,4.759161650256297,4.77624981195203,7.953045259345687,0.0055513054641629965,7.961383408530401,0.062256055678008425,0.7821973903656326,0.008820929236333873,7.961383408530401,0.7821973903656326,7.953045259345687,0.062256055678008425
run_00000247,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.5000000000000001,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,247,8.94510277256765,0.9549479399568781,1.4644770728624048,1.4637786341117132,29654.308905060534,29690.929818338085,8.979647105376216,0.9895139398084791,0.06002423373053866,0.05389523032250458,0.03090572894533628,0.03186963213846821,5524.263757134763,5504.224410782578,4.643030657305815,4.64056650952694,7.990154832610774,0.0006984387506936734,7.990133165567739,0.048126735017853924,0.048860163482316116,0.0026297496498960504,7.990133165567739,0.048860163482316116,7.990154832610774,0.048126735017853924
run_00000248,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.5000000000000001,0.51,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,248,8.96594770883767,1.0336440628704082,1.4497530614126415,1.4455050499900948,29683.851846127374,28824.197650827173,9.007879467832524,1.0674720008580667,0.07192274539834874,0.0562993553048323,0.037284881955525956,0.034431606532939085,5312.283152176479,5487.3022529870705,4.620225173251529,4.597841801212303,7.93230364596726,0.0042480114225452465,7.940407466974458,0.05594489295763214,0.7520651589892932,0.009607375796795728,7.940407466974458,0.7520651589892932,7.93230364596726,0.05594489295763214
run_00000249,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.5000000000000001,0.52,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,249,8.74486498168057,0.8429033325777419,1.4485295171484054,1.4268635736144373,29434.482457960425,28393.165580405268,8.648749864780331,0.7529614633502185,0.04881307209382252,0.06947117805452142,0.032887433726733785,0.030359894322122917,5547.668661564544,5470.412880634044,4.589831130536797,4.517475237493966,7.901961649102842,0.02166594353397616,7.895788401430113,0.05861487517385249,1.0761803663129963,0.011627094860668442,7.895788401430113,1.0761803663129963,7.901961649102842,0.05861487517385249
run_00000250,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.5000000000000001,0.53,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,250,8.85242315924235,0.9745331123364047,1.3937518833991265,1.366156503377588,29571.262683726178,28315.101793889542,8.838292237113366,0.9605839413881602,0.0808993497136059,0.0802363656664235,0.039063142690111095,0.030748390485706992,5377.836098274362,5447.434664945684,4.358123442366947,4.258150716333076,7.877890046905961,0.027595380021543738,7.877708295725206,0.05904162069381193,1.2463764673393871,0.014014070868847772,7.877708295725206,1.2463764673393871,7.877890046905961,0.05904162069381193
run_00000251,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.5000000000000001,0.54,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,251,8.742696258447289,0.9067770217842961,1.4159266331003397,1.3765870731321603,29507.137093871537,27972.065132538926,8.66706951932087,0.8321982257687556,0.06973785528833538,0.0720665322367382,0.027933771392513046,0.031103604673885725,5597.690278271735,5542.28936502566,4.492257029986342,4.375790527778085,7.835919236662981,0.03933955996818264,7.834871293552115,0.04925784812669737,1.457376614062486,0.011424559316709137,7.834871293552115,1.457376614062486,7.835919236662981,0.04925784812669737
run_00000252,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.5000000000000001,0.55,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,252,8.60984019623929,0.8388108758218625,1.387140812843552,1.3261557209350512,29666.672002884337,26983.957055560422,8.635536632916253,0.854054897649152,0.0773703028859066,0.09692495193173274,0.030807117259269823,0.024895348489458045,5450.657810527823,5547.373532903937,4.377006774086563,4.216202759946885,7.77102932041741,0.06098509190849228,7.781481735267099,0.06186948483185731,1.5734128235213214,0.014162122917957874,7.781481735267099,1.5734128235213214,7.77102932041741,0.06186948483185731
run_00000253,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.5000000000000001,0.56,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,253,8.731715331096146,0.938600285124169,1.4023798409160726,1.345111261169949,30245.063366003567,26838.728522343972,8.760034651709306,0.9635720803226465,0.075229412352159,0.0766157637363121,0.027826293280627853,0.03224780468434396,5486.386765658189,5238.262900153057,4.435623487207881,4.259536007424682,7.793115045971954,0.05726857974612696,7.796462571386659,0.084661405736697,1.7203986446885402,0.01759879426457016,7.796462571386659,1.7203986446885402,7.793115045971954,0.084661405736697
run_00000254,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.5000000000000001,0.5700000000000001,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,254,8.662340925376347,0.9161008792643447,1.3894117515740376,1.3159185491596717,30012.047975231522,26228.51464376439,8.657568739035261,0.9401820959207593,0.07983652314835042,0.09473660783532978,0.02503731998656328,0.023385978446879122,5377.9739920793845,5478.972359360138,4.4225238865143615,4.1702739926200385,7.746240046111988,0.07349320241436792,7.7173866431145,0.08066162469483973,1.8569902329549,0.020446308807208664,7.7173866431145,1.8569902329549,7.746240046111988,0.08066162469483973
run_00000255,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.5000000000000001,0.5800000000000001,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,255,8.6726634264145,0.9904273076985205,1.3955456284405297,1.3040046307962452,29876.140989818665,25887.646762250017,8.673360570619586,0.999527140927475,0.1343323507174879,0.09907481875466626,0.042466884730013,0.048503987856559856,5381.330346495553,5297.696193335265,4.462487500124793,4.155723598065874,7.682236118715999,0.09154099764428332,7.673833429692111,0.08211961746493569,1.9790190719225134,0.015512964789826162,7.673833429692111,1.9790190719225134,7.682236118715999,0.08211961746493569
run_00000256,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.5000000000000001,0.59,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,256,8.622404663556114,0.947226455132704,1.3603232927787543,1.281920734355821,29808.258084102607,26248.874539430202,8.592787712291377,0.9119448505176055,0.10442680915752821,0.09735514936306569,0.02538293476705123,0.03168199893856204,5592.910729789192,5677.332898184661,4.334769462437973,4.065368120681344,7.675178208423389,0.07840255842293763,7.6808428617737725,0.07388305956614852,2.0442706759204192,0.014942733983394414,7.6808428617737725,2.0442706759204192,7.675178208423389,0.07388305956614852
run_00000257,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.5000000000000001,0.6,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,257,8.42047907908805,0.7806823633681882,1.3597404614228892,1.2446040781596042,30246.927251735764,25198.292646109487,8.332536928357827,0.7376879342354841,0.07780479171747293,0.05806709931626203,0.03343190420053596,0.04818582730919147,5451.285141758191,5503.077126957539,4.29733214090156,3.927277386102335,7.639796715719868,0.11513638326327971,7.594848994122345,0.07943912758156736,2.1514957623481332,0.023161074098622288,7.59487337842163,2.151409683130015,7.639796715719868,0.07943912758156736
run_00000258,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.5000000000000001,0.61,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,258,8.388573680039816,0.7762030462169457,1.348526354102828,1.2383206645076668,30119.954038766362,25297.238937075155,8.369314489603228,0.7678519838932195,0.07010810878206482,0.05764797758374357,0.03304379749417286,0.028084636897898602,5302.0565303921,5564.950011680363,4.257994239865062,3.8977872675941616,7.612370633822902,0.11020568959515596,7.601462505710008,0.09792985941488354,2.188790431151772,0.024595383296785105,7.601725255189518,2.1878777209502567,7.612370633822902,0.09792985941488354
run_00000259,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.5000000000000001,0.62,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,259,8.199251080895328,0.7179680296146363,1.332472535207327,1.191112908144434,29964.584445061075,23821.760953672554,8.241737684352982,0.7895242952251618,0.08221523204027063,0.07820390253625002,0.03170382707954225,0.03582294316784572,5643.211461271928,5422.711561354408,4.260781443500663,3.823052752892885,7.481283051280697,0.1413596270628888,7.452213389127822,0.05697219759330625,2.2795672705294057,0.022761053200017374,7.452741854436701,2.277838929576073,7.481283051280697,0.05697219759330625
run_00000260,0.7071067811865476,31.622776601683793,3.1622776601683795,3.1622776601683795,0.5,0.5000000000000001,0.63,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,260,8.272482143259387,0.8289361306024816,1.3794770455185739,1.2241684876083598,30454.40135375601,23970.60976604447,8.256230543663362,0.8353496211400757,0.07402300520524496,0.07364412812157836,0.03571015433808462,0.04545454380000043,5635.8862069528595,5379.9912022852795,4.4279816745637355,3.9187749215598227,7.443546012656939,0.15530855791020867,7.420880922523285,0.09176277631504216,2.4393983999094426,0.022568359790168246,7.4227523351397915,2.433698007339361,7.443546012656939,0.09176277631504216
