,sig_e,sig_s,sig_u,sig_eps,rho,tau1,tau2,r,seed,sp1.A,sp2.A,sp1.B,sp2.B,sp1.a0,sp2.a0,sp1.b0,sp2.b0,sp1.n0,sp2.n0,sp1.kar,sp2.kar,sp1.Gaa,sp2.Gaa,sp1.Gbb,sp2.Gbb,sp1.grow,sp2.grow,sp1.plast,sp2.plast,runid,sp1.a,sp2.a,sp1.b,sp2.b,sp1.n,sp2.n,sp1.z,sp2.z,sp1.astd,sp2.astd,sp1.bstd,sp2.bstd,sp1.nstd,sp2.nstd,sp1.zstd,sp2.zstd,dela,delb,delz,delastd,delzstd,delbstd,delzprime,delzstdprime,delaprime,delastdprime
run_00000239,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.5000000000000001,0.42000000000000004,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,239,9.597416995768144,0.5008596451265253,1.3552394384575004,1.4057244175132793,44578.47305724134,45128.07372841697,9.599875559793666,0.4977199154305512,0.024485127296557857,0.03859149537978391,0.010339068163613135,0.006574319029732049,2446.6569885451677,2531.6269797502123,1.9062534064510774,1.9910080028288195,9.096557350641653,0.0504849790557911,9.102155644363119,0.03576158506333027,0.8911957170187672,0.007896324296056535,9.102155644363119,0.8911957170187672,9.096557350641653,0.03576158506333027
run_00000240,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.5000000000000001,0.43,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,240,9.59005049066687,0.4892526743135103,1.3654210453758289,1.4150250422387598,44654.24749485982,45092.82537919011,9.610017458418586,0.5129087803244995,0.03398189948917615,0.025314619570059704,0.011563793873655387,0.009707817689435693,2522.8263359195935,2472.082058860605,1.9434596365033885,2.011796407780212,9.100797816353387,0.04960399686292912,9.097108678094086,0.023107374177158847,0.849708554290509,0.004271914274365713,9.097108678094086,0.849708554290509,9.100797816353387,0.023107374177158847
run_00000241,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.5000000000000001,0.44,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,241,9.549472654818972,0.4543901237871279,1.3578238438848123,1.4082303202035047,44747.95446007822,45251.40220914527,9.541818720071243,0.43446546081556814,0.041119873988150334,0.03342088293807143,0.01613200334382092,0.018436177998591874,2462.6280828393355,2505.208696335094,1.9279421698898476,1.9895701017870286,9.095082531031814,0.05040647631869877,9.107353259255675,0.025283064179103823,0.7785145157282454,0.005097184457177571,9.107353259255675,0.7785145157282454,9.095082531031814,0.025283064179103823
run_00000242,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.5000000000000001,0.45,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,242,9.559706326575618,0.4557086076749709,1.3887238542782945,1.4247270106143428,44665.88038539924,45166.19570449522,9.575960138532526,0.47667979200479493,0.036528979700385135,0.03232849118059799,0.010720918431466674,0.010502654314155606,2393.5466639374768,2440.0681385569787,1.9956020795144065,2.040455484056948,9.103997718900688,0.036003156336042334,9.099280346527733,0.017926877545176915,0.7351875480224117,0.004799852352996096,9.099280346527733,0.7351875480224117,9.103997718900688,0.017926877545176915
run_00000243,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.5000000000000001,0.46,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,243,9.545281242631248,0.45841473262114457,1.390431638651323,1.4139374505143067,44789.55510126854,45037.14757587916,9.523690620217128,0.4287212049587363,0.03834105444462252,0.03392035219681074,0.010693678017839955,0.008329249278093542,2320.9747493689674,2399.7457514635785,1.9515399162293487,1.9854985987563911,9.086866510010083,0.02350581186297846,9.09496941525839,0.02051311921721237,0.6541005791505853,0.005506949123534953,9.09496941525839,0.6541005791505853,9.086866510010083,0.02051311921721237
run_00000244,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.5000000000000001,0.47000000000000003,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,244,9.602875692097868,0.5036834151468301,1.423578163794639,1.4380891474259916,44951.961079923356,45121.51041662883,9.596338094983057,0.5003877458392403,0.03332200551302597,0.03412436113611861,0.011717853550043502,0.010466965343530374,2510.860353333568,2439.5438566174676,2.0096567443695696,2.03439639574097,9.099192276951033,0.014510983631357452,9.095950349143816,0.015949556420657797,0.5719146470953974,0.004042372154629577,9.095950349143816,0.5719146470953974,9.099192276951033,0.015949556420657797
run_00000245,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.5000000000000001,0.48000000000000004,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,245,9.556070203674926,0.4606929012134482,1.4254454330843163,1.4365251886756911,44972.17024867828,44996.366768335676,9.57427135438405,0.48334769381548764,0.028261257831457443,0.026410437153485178,0.005682971286431726,0.005159425813900086,2530.458811957529,2467.344974774672,1.9972543786814487,2.01407609222856,9.095377302461516,0.011079755591380728,9.090923660568562,0.012441832764336098,0.4737815373112958,0.0017619384575226363,9.090923660568562,0.4737815373112958,9.095377302461516,0.012441832764336098
run_00000246,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.5000000000000001,0.49,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,246,9.550115656784875,0.4674222415211516,1.468866319345503,1.474488278056315,44866.768385372314,45062.46397203165,9.568847746555162,0.4838858141934958,0.019158921766726265,0.021831743452018347,0.0050719157331880265,0.005273449596153258,2432.5132659272263,2449.4922482075285,2.082734563025918,2.088700750191834,9.082693415263746,0.005621958710817211,9.084961932361667,0.01278451928935256,0.3505447735177267,0.0027611859331602823,9.084961932361667,0.3505447735177267,9.082693415263746,0.01278451928935256
run_00000247,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.5000000000000001,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,247,9.53100398265543,0.4458509504855218,1.4727519719183466,1.4724038280685399,45038.15935504738,45028.7051570014,9.551566025743687,0.4664043313186588,0.03509359500715316,0.036365293743994824,0.017116328500363938,0.017053211253053337,2433.2368676324513,2377.6370826484917,2.0943445792743143,2.093836429207976,9.08515303216996,0.0003481438498080364,9.085161694425029,0.007700480990282139,0.007742553205476334,0.000468686123334171,9.085161694425029,0.007742553205476334,9.08515303216996,0.007700480990282139
run_00000248,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.5000000000000001,0.51,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,248,9.531269905212836,0.4436817913489406,1.4345501481549991,1.4312449933635472,45131.59356205425,44855.26846244349,9.57583097882392,0.4892075316337093,0.0463421615801287,0.04666576185593011,0.005044350626133768,0.00429025978941813,2435.058552228955,2382.7943055587534,2.020224972730064,2.011452880951317,9.0875881138639,0.003305154791452567,9.086623447190211,0.010585938041561738,0.33553646061222375,0.003003997057162988,9.086623447190211,0.33553646061222375,9.0875881138639,0.010585938041561738
run_00000249,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.5000000000000001,0.52,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,249,9.537345030353817,0.4468594826727606,1.403015696310083,1.393644731692583,44829.03281263081,44918.63664890315,9.50927334913898,0.424447149694475,0.044002158260649085,0.04205506648468304,0.007885377215290177,0.005989488988565657,2478.003028369388,2462.7423842807098,1.9894905510312018,1.9708678098493373,9.090485547681082,0.009370964617501639,9.084826199444505,0.015768966961111026,0.46669553938266245,0.00272243168851554,9.084826199444505,0.46669553938266245,9.090485547681082,0.015768966961111026
run_00000250,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.5000000000000001,0.53,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,250,9.498489687122767,0.41796633774054825,1.3640737794126065,1.3423004752658605,44915.536962398146,44791.770156569015,9.495031687763381,0.40726269639486756,0.027671772849414994,0.02496073967955159,0.007622003443781119,0.005776729744730537,2546.9903749597634,2543.9289355468222,1.9268775506418205,1.9009495927265234,9.080523349382206,0.021773304146744388,9.087768991368515,0.020322304275141846,0.5496349941547195,0.004361493146113077,9.087768991368515,0.5496349941547195,9.080523349382206,0.020322304275141846
run_00000251,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.5000000000000001,0.54,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,251,9.526147413285496,0.4436410180953059,1.3509856043672133,1.3249022639327575,44990.90647355084,44668.42295060378,9.535482347850978,0.4476660872613941,0.03195407948447428,0.035086935416677185,0.007721968293881633,0.006156124195157864,2488.2023235701395,2556.495216458402,1.8906068506092784,1.8521073093244278,9.082506395190173,0.026083340434456447,9.087816260589584,0.015658938765987476,0.6210750622535897,0.006591728439791289,9.087816260589584,0.6210750622535897,9.082506395190173,0.015658938765987476
run_00000252,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.5000000000000001,0.55,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,252,9.490590984021749,0.39591070509257326,1.306517409216695,1.2778979124803949,44974.60892063648,44563.60734520095,9.513350546021496,0.42568111943915377,0.04105327107400473,0.03414040184935439,0.005850216864503275,0.006028976654363772,2491.544417056617,2555.7467017172116,1.8523413484197668,1.8098385831444856,9.094680278929172,0.028619496736298513,9.087669426582341,0.01852797479030412,0.6716014487108444,0.004709375323571128,9.087669426582341,0.6716014487108444,9.094680278929172,0.01852797479030412
run_00000253,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.5000000000000001,0.56,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,253,9.5192706967768,0.43093137145097976,1.2960308001594443,1.2556861478887944,44873.13813239485,44667.18119964101,9.52235787644554,0.4341237298092089,0.03343516392065902,0.03746867320206882,0.010522233499390524,0.009218714370824901,2448.489569340628,2444.176159225267,1.8576917055803917,1.8028610749908853,9.088339325325855,0.04034465227064776,9.088234146636333,0.02578722405523411,0.7209696176853283,0.0038473285652502968,9.088234146636333,0.7209696176853283,9.088339325325855,0.02578722405523411
run_00000254,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.5000000000000001,0.5700000000000001,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,254,9.554996669025138,0.47296330873354064,1.2492437961118146,1.2040515218526366,44946.35742974975,44318.396644078304,9.598809736649748,0.5149851622292093,0.04947000341009812,0.04455904105855767,0.005336209468652912,0.006525992730147014,2515.179918675977,2595.6915465878724,1.7752142056100972,1.711393793808579,9.082033360291542,0.045192274259177705,9.083824574420541,0.018781604555809253,0.7478651628143848,0.0041044197519687605,9.083824574420541,0.7478651628143848,9.082033360291542,0.018781604555809253
run_00000255,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.5000000000000001,0.5800000000000001,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,255,9.508255062362167,0.42148378616728177,1.237384235107601,1.184421009392563,44907.629705059284,44528.62759801514,9.496108926411086,0.40764692860567076,0.019134746964459,0.022666424518830795,0.00968672341526876,0.007939502268523293,2469.565121258698,2504.8303754394888,1.747463157732192,1.6796605829762916,9.08677127619487,0.05296322571503737,9.088461997805416,0.012587502542856302,0.7829614750889983,0.003841288291928298,9.088461997805416,0.7829614750889983,9.08677127619487,0.012587502542856302
run_00000256,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.5000000000000001,0.59,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,256,9.561359006484826,0.47481391637734505,1.217786178134477,1.1688335346342023,44824.970763520636,44517.087762708936,9.554636273066821,0.4675619444487648,0.04133559138180122,0.042280770023764944,0.0084593079211677,0.00735319785147409,2589.9738128418217,2549.050665128799,1.7322417601862925,1.6591607937861539,9.086545090107512,0.04895264350027698,9.087074328618057,0.021030746189788157,0.8229779680755149,0.006027676631926968,9.087074328618057,0.8229779680755149,9.086545090107512,0.021030746189788157
run_00000257,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.5000000000000001,0.6,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,257,9.499510417834209,0.4126485652773245,1.1878721697504235,1.1263940752858612,44980.35801264073,44270.505279968194,9.49572519103749,0.4102627845062581,0.033079439579891776,0.03363934131022808,0.005678463746329045,0.006790682942443269,2657.6931084956723,2623.151560622929,1.6888921160977715,1.599696035041216,9.086861852556863,0.06147809446455838,9.085462406531231,0.021383024370024706,0.8375939801831594,0.004774660305061109,9.085462406531231,0.8375939801831594,9.086861852556863,0.021383024370024706
run_00000258,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.5000000000000001,0.61,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,258,9.607094402639433,0.506427611972725,1.1757493802683885,1.1137536505796475,44935.20177051267,44334.33570388757,9.608357185282742,0.5175761071985724,0.042878246493444946,0.047823324899331006,0.0045823327314320865,0.006049388891341569,2621.297337059671,2636.819065479991,1.6424097766989407,1.5559821895951733,9.100666790666706,0.06199572968874068,9.09078107808417,0.015310936175182966,0.872083112394939,0.004652147489148578,9.09078107808417,0.872083112394939,9.100666790666706,0.015310936175182966
run_00000259,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.5000000000000001,0.62,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,259,9.56597050301881,0.48455660728338396,1.1859898158809197,1.1070378714061289,44843.61332900893,44253.33624108358,9.573107244445882,0.4909586756474826,0.03718522146448414,0.03340003304098099,0.010652097839193651,0.011322822791127944,2613.9960151961027,2618.4497661401865,1.6794054631521578,1.5809055930309552,9.081413895735398,0.07895194447479223,9.082148568798399,0.020812509644198434,0.8990230718230852,0.003777898102876994,9.082148568798399,0.8990230718230852,9.081413895735398,0.020812509644198434
run_00000260,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.5000000000000001,0.63,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,260,9.517743652091804,0.43744023527428355,1.1292441981380708,1.0468686900068416,45004.77631210366,44118.8843981594,9.56643540391593,0.4816604559629839,0.04479510266411022,0.03766870484395753,0.00967273145187479,0.007939040193388529,2537.01006271724,2572.104094348992,1.6011027694603162,1.4727640884281532,9.080303416817518,0.08237550813123337,9.084774947952948,0.024838147745248566,0.8995557343165475,0.004566840645387332,9.084774947952948,0.8995557343165475,9.080303416817518,0.024838147745248566
run_00000261,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.5000000000000001,0.64,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,261,9.496393239795616,0.4061505309473259,1.138872027607403,1.0626920513003786,44756.86066778454,44095.96194424023,9.48326470432844,0.40420936108753774,0.04078585354400414,0.05916996549081846,0.005113010292067163,0.008110816403876054,2599.5926441545876,2632.1781177999546,1.6356193388584457,1.5218978458562915,9.0902427088483,0.0761799763070225,9.079055343240901,0.04565325084085407,0.9327274195084013,0.005861107996157808,9.079055343240901,0.9327274195084013,9.0902427088483,0.04565325084085407
run_00000262,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.5000000000000001,0.65,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,262,9.493860088005917,0.3950452682929305,1.1108290530717089,1.0167804654004189,44906.29406220717,44352.1552449489,9.467039784889218,0.3782459083581786,0.03142003481568792,0.03366417213743175,0.00431760690448122,0.0092447051952898,2630.1069674647556,2616.9363040458506,1.5635430922787277,1.4310447058889875,9.098814819712986,0.09404858767129244,9.08879387653104,0.03697411009299746,0.9205650693042692,0.008995505466122792,9.08879387653104,0.9205650693042692,9.098814819712986,0.03697411009299746
run_00000263,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.5000000000000001,0.66,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,263,9.483258368936838,0.40224120157403387,1.0859655254520835,0.9842160289723909,44939.89478141014,44027.38773656143,9.477439444069859,0.3900663138826068,0.03623795410340127,0.04104473986396018,0.004660629358056016,0.006846677441448472,2552.316308671018,2647.5763983664447,1.5351095067460416,1.3947066575731137,9.081017167362804,0.10174949647969356,9.08737313018725,0.024603528989545424,0.9315156897319795,0.007183212078929455,9.08737313018725,0.9315156897319795,9.081017167362804,0.024603528989545424
run_00000264,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.5000000000000001,0.67,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,264,9.442742419931339,0.3581763789665398,1.0700263700220913,0.9734619382623544,44790.46408500819,44051.18278147069,9.408915876497913,0.32564242926723563,0.02932237907383063,0.032458801627187214,0.008064136993787198,0.014962728072731829,2773.369569149517,2844.478243777652,1.5209518073219774,1.3809106842774594,9.08456604096482,0.09656443175973578,9.083273447230676,0.019600564203862317,0.9468763237571209,0.009914997813825757,9.083273447230676,0.9468763237571209,9.08456604096482,0.019600564203862317
run_00000265,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.5000000000000001,0.68,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,265,9.515345353409252,0.4510832863333756,1.0960605435025217,0.983781868488128,44927.11288157154,43949.47405329092,9.536794769241075,0.4493726742998891,0.026840354880782177,0.033799079073688704,0.008874019297137435,0.010187833040630105,2696.861340338093,2713.7868168299433,1.5384419261168993,1.3859664944456835,9.064262067075859,0.11227867501439343,9.087422094941186,0.028590923589408967,0.9793766809348282,0.00561825884097377,9.087422094941186,0.9793766809348282,9.064262067075859,0.028590923589408967
run_00000266,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.5000000000000001,0.6900000000000001,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,266,9.508999698085818,0.4176579334678365,1.0666909308821853,0.9597828527000327,44827.99570110817,43929.22426229099,9.51326669526133,0.4340833427340515,0.046100031922820445,0.05212862483358464,0.00521605125705523,0.008043144122791805,2801.8698433084865,2705.0898875586217,1.5248712547093743,1.3703313955795968,9.09134176461799,0.10690807818214643,9.079183352527279,0.025057479105555874,0.9869773885500587,0.006163697660490986,9.079183352527279,0.9869773885500587,9.09134176461799,0.025057479105555874
run_00000267,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.5000000000000001,0.7000000000000001,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,267,9.42929182439368,0.34080403566307477,1.0318326725508034,0.9245406857963205,44735.90008879813,43707.49649311607,9.409273833741933,0.3379698917485397,0.052105277578532797,0.05416043596613855,0.010786548369335545,0.011792069313384971,2720.555640449232,2747.8412959289735,1.4812402424726931,1.321834191448678,9.088487788730617,0.10729198675447912,9.071303941993394,0.03528798907923229,0.9677085503811713,0.004042114369537463,9.071303941993394,0.9677085503811713,9.088487788730617,0.03528798907923229
run_00000268,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.5000000000000001,0.7100000000000001,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,268,9.443963429415154,0.36979861479831977,1.0253413665431395,0.9003445032675806,44914.46042623091,43757.18887645561,9.436818948813908,0.35718436077171056,0.03528974298219925,0.032430601224173294,0.012276322815432266,0.013887070409992222,2842.7865562811776,2778.6523132943403,1.4546794226165352,1.2795966533836947,9.07416481461684,0.12499686327555878,9.079634588042198,0.02657329724270902,0.9826527425127464,0.010771358191132839,9.079634588042198,0.9826527425127464,9.07416481461684,0.02657329724270902
run_00000269,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.5000000000000001,0.72,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,269,9.557973077899948,0.4756527688676887,1.012786620259914,0.8784447507380191,44784.4724889946,43798.30699158421,9.57772193726018,0.4982747513300666,0.031120106542742592,0.031042104856692683,0.008070984909443892,0.008361921082915834,2650.170870291809,2729.8305270954884,1.433698692060686,1.2477475542649776,9.082320309032275,0.1343418695218945,9.079447185930114,0.02098857337588407,0.9870293238127601,0.008292295949351656,9.079447185930114,0.9870293238127601,9.082320309032275,0.02098857337588407
run_00000270,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.5000000000000001,0.73,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,270,9.470009946540461,0.3932689136519659,0.9877314747702293,0.8555107058990853,44900.344403346484,43874.35913675278,9.463007373507757,0.3788547081493446,0.0449345699852869,0.04933035960510721,0.007391314980809788,0.009968946458398562,2732.0153615717672,2720.4141010474955,1.4083387428038046,1.2276035580911155,9.076741032888481,0.13222076887114173,9.084152665358415,0.0225298049346233,0.9771064518056278,0.007978946075120908,9.084152665358415,0.9771064518056278,9.076741032888481,0.0225298049346233
run_00000271,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.5000000000000001,0.74,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,271,9.511999332496947,0.427665771570954,0.9839430713750641,0.8477435996402701,44719.20356917393,43982.678053437594,9.490741296676994,0.4105595706881441,0.04534785614353767,0.03659334733759251,0.00323085432366202,0.0063077229951989085,2640.8806343411047,2709.80435832371,1.39163199228905,1.1959985892367782,9.084333560926021,0.13619947173479413,9.08018172598885,0.027240313701067366,0.98106118732978,0.005817245587289611,9.08018172598885,0.98106118732978,9.084333560926021,0.027240313701067366
run_00000272,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.5000000000000001,0.75,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,272,9.54290715541673,0.4579877791839979,0.9815771351011744,0.825510188025734,44907.60523088661,43795.599427202294,9.565073547380885,0.48775154574515167,0.03612806622200794,0.03361929668309683,0.012405209333359075,0.009488525949867587,2669.43358807666,2621.7959719144424,1.3895205993270467,1.1771332447698757,9.084919376232815,0.15606694707544636,9.077322001635734,0.02285398502470433,0.9950434437229406,0.005837596603446249,9.077322001635734,0.9950434437229406,9.084919376232815,0.02285398502470433
run_00000273,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.5000000000000001,0.76,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,273,9.509028080743917,0.4487577761443641,0.9869472612229298,0.8259460368761057,44662.47131739453,43486.498327895206,9.53741453226768,0.4763840262001922,0.05231743136396822,0.06718370142676457,0.006824775113682629,0.00535944192350751,2849.1429078316405,2829.80656182398,1.419009132786099,1.1976685914442602,9.060270304599557,0.16100122434681743,9.061030506067487,0.03631859973817081,1.0270391584417164,0.0047113081957677405,9.061030506067487,1.0270391584417164,9.060270304599557,0.03631859973817081
run_00000274,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.5000000000000001,0.77,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,274,9.492241603485631,0.41199524628065876,0.9670914428046983,0.7841363144592809,44865.2164525494,43601.05435107223,9.482643208322022,0.40638174749886563,0.03085059605834864,0.034199831316424956,0.006831584317185134,0.0047458406502477145,2810.419553584494,2773.2061744588973,1.352363216574485,1.1112982020488869,9.080246357204947,0.18295512834541552,9.076261460823156,0.024824166232988984,0.99787365918271,0.006181378938892461,9.076261460823156,0.99787365918271,9.080246357204947,0.024824166232988984
run_00000275,0.7071067811865476,31.622776601683793,3.1622776601683795,1.4142135623730951,0.5,0.5000000000000001,0.78,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,1,1,275,9.484162677190763,0.40346701987519956,0.9657409344195211,0.8034466092672858,44911.65836706966,43632.724505262326,9.493940386873403,0.41278407176153054,0.04567405404367829,0.04482417416192958,0.006540809922903199,0.007962113444828889,2797.49825069436,2789.787142890109,1.3686909905774562,1.1420513097322627,9.080695657315538,0.16229432515223327,9.081156315111869,0.027912894211571525,1.023011627596159,0.005335699825261547,9.081156315111869,1.023011627596159,9.080695657315538,0.027912894211571525
